"item_id",qty_available,"stock_status","active_status"
"FIV630711622",0,"N","Y"
"FIV630711626",0,"N","Y"
"FIV643010198",0,"N","Y"
"FIV643017246",0,"N","Y"
"FIV643017248L",0,"N","Y"
"FIV643027206L",0,"N","Y"
"FIV6430372010",0,"N","Y"
"FIV643037206L",0,"N","Y"
"FIV6435805518L",0,"N","Y"
"FIV6435872012L",0,"N","Y"
"FIV6435901910",0,"N","Y"
"FIV6435972420L",0,"N","Y"
"FIV6436001918L",0,"N","Y"
"FIV6436016216",0,"N","Y"
"FIV6436019012L",0,"N","Y"
"FIV643607244L",0,"N","Y"
"FIV6436972420L",0,"N","Y"
"FIV710011904XL",0,"N","Y"
"FIV71001T019XL",0,"N","Y"
"FIV71175T7242XL",0,"N","Y"
"FIV71175T7245XL",0,"N","Y"
"FIV72157T019L",0,"N","Y"
"FIV72157T7202XL",0,"N","Y"
"FIV72157T7205XL",0,"N","Y"
"FIV72175T162XL",0,"N","Y"
"FIV72175T7244XL",0,"N","Y"
"FIV72314T720L",0,"N","Y"
"FIV72321T7203XL",0,"N","Y"
"FIV7328505534",0,"N","Y"
"FIV7328518228",0,"N","Y"
"FIV7328701942",0,"N","Y"
"FIV7328716234",0,"N","Y"
"FIV7328716240",0,"N","Y"
"FIV7328719238",0,"N","Y"
"FIV7330801940",0,"N","Y"
"FIV7330872438",0,"N","Y"
"FIV740031083XLL",0,"N","Y"
"FIV74003108XS",0,"N","Y"
"FIV74003162MS",0,"N","Y"
"FIV74003190S",0,"N","Y"
"FIV740037244XLS",0,"N","Y"
"FIV74003724LS",0,"N","Y"
"FIV740040192XLL",0,"N","Y"
"FIV74004019XL",0,"N","Y"
"FIV740047242XLS",0,"N","Y"
"FIV74004724XLL",0,"N","Y"
"FIV74004724XSL",0,"N","Y"
"FIV742510193430",0,"N","Y"
"FIV742510193436",0,"N","Y"
"FIV742510194232",0,"N","Y"
"FIV742510194430",0,"N","Y"
"FIV742510553232",0,"N","Y"
"FIV742510553836",0,"N","Y"
"FIV742510554034",0,"N","Y"
"FIV742511203030",0,"N","Y"
"FIV742511203036",0,"N","Y"
"FIV742511204030",0,"N","Y"
"FIV742511823830",0,"N","Y"
"FIV742511922832",0,"N","Y"
"FIV742511923634",0,"N","Y"
"FIV742511924436",0,"N","Y"
"FIV742517204236",0,"N","Y"
"FIV742730184232",0,"N","Y"
"FIV742730193234",2,"S","Y"
"FIV742730194036",0,"N","Y"
"FIV742731203230",0,"S","Y"
"FIV742731623030",0,"N","Y"
"FIV742731623036",0,"N","Y"
"FIV742731623832",0,"N","Y"
"FIV742731624030",0,"N","Y"
"FIV742731902834",0,"N","Y"
"FIV742731903636",1,"S","Y"
"FIV742731923436",0,"S","Y"
"FIV742731923634",0,"S","Y"
"FIV742731924430",0,"N","Y"
"FIV742731924436",0,"N","Y"
"FIV742737243432",0,"N","Y"
"FIV742737243630",0,"N","Y"
"FIV742737244234",0,"N","Y"
"FIV742737244432",0,"N","Y"
"FIV74280019LS",0,"N","Y"
"FIV742801902XLL",0,"N","Y"
"FIV742801903XLL",0,"N","Y"
"FIV74280190XL",0,"N","Y"
"FIV74280190XS",0,"N","Y"
"FIV742900553032",0,"N","Y"
"FIV742900553834",0,"N","Y"
"FIV742901202836",0,"N","Y"
"FIV742901203830",0,"N","Y"
"FIV742901823630",0,"N","Y"
"FIV742901824432",0,"N","Y"
"FIV742901923434",0,"N","Y"
"FIV742901924236",0,"N","Y"
"FIV743100192836",0,"N","Y"
"FIV743100193034",0,"N","Y"
"FIV743100193830",0,"N","Y"
"FIV743107242832",0,"N","Y"
"FIV743107244432",0,"N","Y"
"FIV743637243432",0,"N","Y"
"FIV743637244036",0,"N","Y"
"FIV743637244234",0,"N","Y"
"SUNCB221050",0,"N","Y"
"SUNCBS69TILT",0,"N","Y"
"SUNCS28432",0,"N","Y"
"SUNSM0039",9,"S","Y"
"SUNSM4800",0,"N","Y"
"SUNSM4822",0,"N","Y"
"SUNSM5526",0,"N","Y"
"SUNSM7005",0,"N","Y"
"GNZBC1081",91,"S","Y"
"FIV743690193032",1,"S","Y"
"BUC0327CFS",0,"N","Y"
"BUC0390BKSVPC",0,"N","Y"
"BUC0392BKS",0,"N","Y"
"BUC039515BK",0,"N","Y"
"BUC0505RWS",0,"N","Y"
"BUC0673BKSC",0,"N","Y"
"BUC0766BLSC",0,"N","Y"
"BUC0815BKSC",0,"N","Y"
"BUC0845BKXC",0,"N","Y"
"BUC0846BKXC",0,"N","Y"
"BUC0847ODS",0,"N","Y"
"BUC0870CMXC",1,"N","Y"
"BUC0941BRS1VPC",0,"N","Y"
"BUC97081",0,"N","Y"
"MAKK4022C",0,"N","Y"
"MAKK4040C",0,"N","Y"
"MAKKNGR40P",0,"N","Y"
"MAKLKC19",0,"N","Y"
"MAKSKC19P",0,"N","Y"
"SUNCLFC3S",0,"N","Y"
"MGT357B",0,"S","Y"
"MGT38J",0,"N","Y"
"MGT4440C",0,"N","Y"
"MGT500B",0,"N","Y"
"MGTBU30A",0,"N","Y"
"MGTBU38L",0,"N","Y"
"MGTBU454B",0,"N","Y"
"MGTBU9M",0,"N","Y"
"MGTMP38A",0,"N","Y"
"FUSF460FS1",0,"S","Y"
"SPE1214",0,"N","Y"
"SPE1603",0,"N","Y"
"CML53370",0,"N","Y"
"CML53438",0,"N","Y"
"ASC80024",100,"S","Y"
"ASC80041",0,"N","Y"
"STR88039",14,"S","Y"
"RUG90369",20,"S","Y"
"STR25223",0,"N","Y"
"BERTS5170850127XL",1,"S","Y"
"BERTS527085074AS",0,"S","Y"
"BERTS527085074AXXXL",0,"S","Y"
"BERTS7172940999M",2,"S","Y"
"BERTS7172940999XXL",0,"S","Y"
"HOG60020",0,"S","Y"
"GNS1105",38,"S","Y"
"FIV50133120",0,"N","Y"
"FIV52036401",0,"N","Y"
"FIV59357019XL",0,"N","Y"
"FIV594920193XL",0,"N","Y"
"FIV59493019M",0,"N","Y"
"FIV62070019XL",0,"N","Y"
"FIV62070162S",0,"N","Y"
"FIV711771603XL",0,"N","Y"
"FIV711771606XL",0,"N","Y"
"FIV72344010XL",0,"N","Y"
"FIV723440195XL",0,"N","Y"
"TROSTRXAL113FT01",3,"S","Y"
"TROSTSHBRE02GT00",0,"N","Y"
"TROSTSHWM70LGT00",0,"N","Y"
"PST12GABX37",0,"N","Y"
"PST1PS1217",0,"N","Y"
"PST212250",10,"S","Y"
"PST270R",3,"S","Y"
"PST34500",19,"S","Y"
"PST41P",0,"N","Y"
"PSTARCL",18,"S","Y"
"PSTCR3817",0,"N","Y"
"PSTCR822",0,"N","Y"
"PSTJ20",10,"S","Y"
"PSTJ25B",11,"S","Y"
"PSTJ501032",0,"N","Y"
"PSTPUL2",0,"N","Y"
"PSTR2565KIT",4,"S","Y"
"PSTTB12",19,"S","Y"
"PSTTB40",19,"S","Y"
"PSTUFIELD",2,"S","Y"
"PSTUV22K36",5,"S","Y"
"BERBC20916025",0,"N","Y"
"BERBC4733100857M",0,"N","Y"
"TRN90339",0,"N","Y"
"FIV40126019S",0,"N","Y"
"ATIMRW3700",0,"N","Y"
"PEAPMG1911",0,"N","Y"
"MOS90060",0,"N","Y"
"MOS96204",0,"N","Y"
"JTM1575",0,"N","Y"
"LET830847",0,"N","Y"
"MSI80105",0,"N","Y"
"MSI80403",0,"N","Y"
"TEX13180",0,"N","Y"
"TEX13430",0,"N","Y"
"TEX14295",1,"C","Y"
"TEX14501",0,"N","Y"
"TEX15280",0,"N","Y"
"TEX15615",5,"N","Y"
"TEX15990",0,"N","Y"
"TEX31674",0,"N","Y"
"TEX32700",0,"N","Y"
"TEX32765",0,"N","Y"
"TEX33645",6,"S","Y"
"MEPML11411Y",0,"N","Y"
"MEPML19595",0,"N","Y"
"MEPML22771",0,"N","Y"
"CHA40948",0,"N","Y"
"GSK41474",0,"N","Y"
"WVR48496",0,"N","Y"
"TEX15207BR",0,"S","Y"
"UNC7702201",71,"S","Y"
"TRJTA11H308",0,"N","Y"
"BUS201933",15,"S","Y"
"THMSC10223",3570,"S","Y"
"HLTR01708",0,"N","Y"
"MILGB00002",0,"N","Y"
"MILPC00003",0,"N","Y"
"SIM441056",0,"N","Y"
"TASDWC39X46N",0,"N","Y"
"LEU66445",1,"S","Y"
"LEU66585",7,"S","Y"
"BUR201934",1,"S","Y"
"GSK35010",0,"N","Y"
"HVZKA2109G",0,"N","Y"
"KLBA192PH",0,"N","Y"
"SPD0352",0,"N","Y"
"WAR221LM",0,"N","Y"
"WARM902818M",0,"N","Y"
"EOTXPS30",46,"S","Y"
"UNC74192",0,"N","Y"
"KER1620FLX",0,"N","Y"
"LET831079",0,"N","Y"
"LET860111",0,"N","Y"
"REM19172",12,"N","Y"
"REM19467",0,"N","Y"
"REM19492",0,"N","Y"
"REM19954",0,"N","Y"
"CRMLG442",13,"S","Y"
"STR44610",0,"N","Y"
"PLN134650",0,"N","Y"
"PLN141801",0,"N","Y"
"PLC1010045134",0,"N","Y"
"PLC2410016247",4,"N","Y"
"TRUTG5503FB",0,"N","Y"
"VOLVC10BLTRS",0,"N","Y"
"VOLVC1220S",0,"N","Y"
"VOLVC2SCNB",0,"N","Y"
"VOLVCTP110G",0,"N","Y"
"TRJGL01F",0,"N","Y"
"HOG61007",12,"S","Y"
"HOG74000",38,"S","Y"
"RADCEP002T",6,"S","Y"
"STKE48MGE",0,"N","Y"
"STKPDS505",0,"S","Y"
"BOY11080",2,"S","Y"
"ANG90527",11,"S","Y"
"BUS732633",1,"S","Y"
"MAGXL100S3116",0,"N","Y"
"STR75761",0,"N","Y"
"STR75862",0,"N","Y"
"STR99126",0,"N","Y"
"WVR849416",0,"N","Y"
"LEU67410",2,"S","Y"
"LEU67670",0,"S","Y"
"LEU67925",0,"N","Y"
"ZIP24072",7,"S","Y"
"MTMEZ3",12,"S","Y"
"ATIA2101053",16,"S","Y"
"ATIA5102250",0,"N","Y"
"REM18507",0,"N","Y"
"REM19316",0,"N","Y"
"REM19328",0,"N","Y"
"REM19481",0,"N","Y"
"TRJRM0534W",0,"N","Y"
"TRJTR101",0,"N","Y"
"KER1060X",0,"N","Y"
"CHA40732",1,"S","Y"
"GSK18202",19,"S","Y"
"GSK91008",0,"N","Y"
"GSK91018",0,"N","Y"
"GSK91112",0,"N","Y"
"GSK91124",0,"N","Y"
"GSK91203",0,"N","Y"
"GSK91221",0,"N","Y"
"GSK91302",0,"N","Y"
"OUT42008",0,"N","Y"
"WVR48355",9,"S","Y"
"WVR99483",0,"N","Y"
"WVR849670",0,"N","Y"
"WVR849728",0,"S","Y"
"BUS119653C",0,"N","Y"
"BUS234210",1,"S","Y"
"TSI39011",0,"S","Y"
"TSI44868",0,"N","Y"
"TSI44952",0,"S","Y"
"BCY38602",69,"S","Y"
"UNC47850",0,"N","Y"
"PROKELA3",0,"N","Y"
"PROPM200",0,"N","Y"
"PROPOLA1",0,"N","Y"
"SPRXD3540",0,"N","Y"
"WARM850S",0,"N","Y"
"WARM902877G",0,"N","Y"
"ZIP44003",40,"S","Y"
"STR45805",0,"N","Y"
"STR45826",0,"N","Y"
"LET831197",0,"N","Y"
"LET831208",5,"N","Y"
"LET930360",0,"N","Y"
"TAU510738",0,"S","Y"
"BLK15PM11BK",0,"N","Y"
"BLK30EV35BK",0,"N","Y"
"BLK32B503BKST3A5",0,"N","Y"
"BLK32BV02BKST3A5",0,"N","Y"
"BLK32PC08BK",0,"N","Y"
"BLK32V503BK",0,"N","Y"
"BLK32V701CT",0,"N","Y"
"BLK333005CT",0,"N","Y"
"BLK37CL01BKH",0,"N","Y"
"BLK37CL36BK",0,"N","Y"
"BLK37CL71CT",0,"N","Y"
"BLK37CL83BK",0,"N","Y"
"BLK38C706OD",0,"N","Y"
"BLK38CL02CT",0,"N","Y"
"BLK38CL04OD",0,"N","Y"
"BLK38CL101OD",0,"N","Y"
"BLK38CL13OD",0,"N","Y"
"BLK38CL21AU",0,"N","Y"
"BLK38CL35OD",0,"N","Y"
"BLK38CL42CT",0,"N","Y"
"BLK38CL46OD",0,"N","Y"
"BLK38CL57BK",0,"N","Y"
"BLK38CL76CT",0,"N","Y"
"BLK40HS36BKMD",1,"S","Y"
"BLK40HT15BKL",0,"N","Y"
"GMGGMSA2",0,"N","Y"
"FIV1222083111W",0,"N","Y"
"FIV481300803XL",0,"N","Y"
"FIV481340194XL",0,"N","Y"
"FIV50046175",0,"N","Y"
"FIV59492114XL",0,"N","Y"
"ZIP28217",0,"N","Y"
"ZIP28255",0,"N","Y"
"ZIP28270",0,"N","Y"
"ZIP28340",0,"N","Y"
"FLM4172DB",0,"N","Y"
"FLM4310GS",0,"N","Y"
"FLM8101SF",0,"N","Y"
"KIM1000589A",0,"N","Y"
"KIMLG10004",0,"N","Y"
"KIMLG10011",0,"N","Y"
"FIV411800163XL",0,"N","Y"
"FIV41180160S",0,"N","Y"
"FIV41180T0193XL",0,"N","Y"
"INDAASTD",0,"N","Y"
"INDBLTNSTDBL",0,"N","Y"
"INDCGLREP",0,"N","Y"
"TEXTRC011INFI",0,"N","Y"
"EAREP5MPRBULK",0,"N","Y"
"VOLVC3BES3",0,"N","Y"
"CMM22BA6B6",0,"N","Y"
"CMM22D7C89",0,"N","Y"
"CMM30DF80F",0,"N","Y"
"CMM55B5255",0,"N","Y"
"CMM55BA46C",0,"N","Y"
"CMM55BA62E",0,"S","Y"
"CMM55DA2E3",0,"N","Y"
"CMM55DA2F8",0,"N","Y"
"CMM55DBB0A",0,"N","Y"
"CMM55DE16A",0,"N","Y"
"CMM90D1A0B",0,"N","Y"
"FIV10013120SM",0,"N","Y"
"FIV1222401913",0,"N","Y"
"FIV1222401995W",0,"N","Y"
"FIV122250195",0,"N","Y"
"FIV122250199W",0,"N","Y"
"FIV30012010M",0,"N","Y"
"FIV40107019M",0,"N","Y"
"FIV50087120",0,"N","Y"
"FIV52035920",0,"N","Y"
"FIV56096019",0,"N","Y"
"FIV72390055XL",0,"N","Y"
"FIV743697243036",0,"N","Y"
"FIV743697243234",0,"N","Y"
"FIV743697244030",0,"N","Y"
"FIV743697244036",0,"N","Y"
"FIV744010193032",0,"N","Y"
"FIV744010553634",0,"N","Y"
"FIV744010553832",0,"N","Y"
"FIV744010554436",0,"N","Y"
"FIV80016019L",0,"N","Y"
"FIV80016724S",0,"N","Y"
"FIV480270193XLR",0,"N","Y"
"MAGSPSP017",0,"N","Y"
"STR73007",0,"N","Y"
"POPLBLUE",34,"S","Y"
"POPLRED",46,"S","Y"
"LEU115836",9,"S","Y"
"MAKDEKER",0,"N","Y"
"MAKGLR16PCPOD",0,"N","Y"
"MAKGLSHOCKPCPOD",0,"N","Y"
"MAKM4AKPT",0,"N","Y"
"MAKM4AKT",0,"N","Y"
"MAKMEPROMX3",0,"N","Y"
"MAKMP5K",0,"N","Y"
"MAKQUAD14CBK",0,"N","Y"
"MAKTFLQROD",0,"N","Y"
"MAKTSBB",0,"N","Y"
"MAKVFRMAG",0,"N","Y"
"BUT41011",0,"N","Y"
"BUT41920",0,"N","Y"
"HOPPP1",0,"N","Y"
"UNC99605",0,"N","Y"
"BUSET45305GZ",25,"S","Y"
"FEDXM855F1AC1",0,"S","Y"
"RED117859",30,"S","Y"
"CRMDS121",22,"S","Y"
"CRMDS124",0,"S","Y"
"BLK20SK01CT",0,"N","Y"
"BLK22GB07OD",0,"N","Y"
"BLK82FH00BKXL",0,"N","Y"
"BLK82FH00GHLG",0,"N","Y"
"BLK82FH00NASM",0,"N","Y"
"BLK82FJ06BK3XL",0,"N","Y"
"BLK82FJ06NAMD",0,"N","Y"
"BLK82FJ07BC2XL",0,"N","Y"
"BLK82FJ07GGLG",0,"N","Y"
"BLK82FJ09BL3XL",0,"N","Y"
"BLK82FV00BKMD",0,"N","Y"
"BLK82FV00GN2XL",0,"N","Y"
"BLK82GH00BKLG",0,"N","Y"
"BLK82GH00BKXL",0,"N","Y"
"BLK82WJ00BB3XL",0,"N","Y"
"BLK82WJ00BBSM",0,"N","Y"
"BLK86TP06BK3630",0,"N","Y"
"BLK86TP06BK4432",0,"N","Y"
"BLK86TP06CB3232",0,"N","Y"
"BLK86TP06CB4034",0,"N","Y"
"BLK86TP06KH3632",0,"N","Y"
"BLK86TP06KH4434",0,"N","Y"
"BLK86TP06NA3234",0,"N","Y"
"BLK86TP06NA4036",0,"N","Y"
"BLK86TP06OD3634",0,"N","Y"
"BLK86TP06OD4436",0,"N","Y"
"BLK86TP07BK3236",0,"N","Y"
"BLK86TP07BK4230",0,"N","Y"
"BLK86TP07GR3636",0,"N","Y"
"BLK86TP07GR4639",0,"N","Y"
"BLK86TP07GR5239",0,"N","Y"
"BLK86TP07KH3430",0,"N","Y"
"BLK86TP07KH4232",0,"N","Y"
"BLK86TP07NA3830",0,"N","Y"
"BLK86TP07NA4839",0,"N","Y"
"BLK86TP07NA5439",0,"N","Y"
"BLK86WP00NB3XL",0,"N","Y"
"BLK86WP00NBSM",0,"N","Y"
"BLK88CS04BCXL",0,"N","Y"
"BLK88CS04BGLG",0,"N","Y"
"BLK88TS05BKMD",0,"N","Y"
"BLK88TS05KHXL",0,"N","Y"
"BLK88TS05NALG",0,"N","Y"
"BLK88TS06BKSM",0,"N","Y"
"BLK88TS06CB3XL",0,"N","Y"
"BLK88TS06OD2XL",0,"N","Y"
"BLK90GT01NA3XL",0,"N","Y"
"BLK90GT02GH2XL",0,"N","Y"
"BLK90GT03BKXL",0,"N","Y"
"BLK90GT04BKSM",0,"N","Y"
"BLK92CB02BKXL",0,"N","Y"
"BLK92CC03WNLG",0,"N","Y"
"BLK92CC04ORSM",0,"N","Y"
"BLK92FH00BK2XL",0,"N","Y"
"BLK92FH00NA2XL",0,"N","Y"
"BLK92GH00WHMD",0,"N","Y"
"BLK92GT00BK2XL",0,"N","Y"
"BLK92GT00WHXL",0,"N","Y"
"BLK92NT02BK2635",0,"N","Y"
"BLK92NT02KH2831",0,"N","Y"
"BLK92PP02BKLG",0,"N","Y"
"BLK92PP02PBSM",0,"N","Y"
"BLK92PP02RRLG",0,"N","Y"
"BLK92TP02BK3035",0,"N","Y"
"BLK92TP02BK3431",0,"N","Y"
"BLK92TP02CB3231",0,"N","Y"
"BLK92TP02OD3235",0,"N","Y"
"BLK92TP02OD3631",0,"N","Y"
"BLK92TP03BK3431",0,"N","Y"
"BLK92TP03BK3635",0,"N","Y"
"BLK92TP03CB3435",0,"N","Y"
"BLK92TP03CB3831",0,"N","Y"
"BLK92TP03KH3835",0,"N","Y"
"BLK92TP03OD3835",0,"N","Y"
"BLK92TS01KHXL",0,"N","Y"
"BLK92TS02BKSM",0,"N","Y"
"BLK92TS02CBLG",0,"N","Y"
"BLK92TS02ODSM",0,"N","Y"
"BLK92TS04CB2XL",0,"N","Y"
"BLK92TS04ODMD",0,"N","Y"
"BLK92TT02WHXL",0,"N","Y"
"BLK92WJ00NALG",0,"N","Y"
"BLKFFFLXL",0,"N","Y"
"KER1291X",0,"N","Y"
"KER1660SWBLKX",0,"N","Y"
"KER3830",6,"S","Y"
"ALN1484",0,"N","Y"
"ALN44600",0,"N","Y"
"ALN63723",1,"N","Y"
"ALN8218",0,"N","Y"
"ALN8360",0,"N","Y"
"ALN93148",0,"N","Y"
"ALN93746",0,"N","Y"
"ALNMP4249",0,"N","Y"
"ALNMP4269",0,"N","Y"
"AMTDRA14304BL",0,"N","Y"
"AMTDRA16303BL",0,"N","Y"
"AMTDRA17301GR",0,"N","Y"
"AMTFMK9C1G2DOC",0,"N","Y"
"AMTFMKM9C114",0,"N","Y"
"AMTPIEAP00033",0,"N","Y"
"AMTTAPTIM84205BLK",0,"N","Y"
"AMTTNAA308165",0,"N","Y"
"CCI970",0,"N","Y"
"CHA46044",0,"N","Y"
"CHA78055",0,"N","Y"
"CHA78070",0,"N","Y"
"CHA78089",0,"N","Y"
"CHA78106",0,"N","Y"
"FEDAE45A100",0,"N","Y"
"FEDPH327UPB100",0,"N","Y"
"FEDSS197SR",0,"N","Y"
"WVR48091",0,"N","Y"
"WVR800624",0,"N","Y"
"STR25210",0,"N","Y"
"STR25323",0,"N","Y"
"STR66028",0,"N","Y"
"STR75651",0,"N","Y"
"STR75660",0,"N","Y"
"STR75900",0,"N","Y"
"KIM4000162",0,"N","Y"
"KIM4000165",0,"N","Y"
"KIM4000937",0,"N","Y"
"KIM4100060",0,"N","Y"
"KIMLG30010",0,"N","Y"
"BRN112026057",0,"N","Y"
"CAL488111",0,"N","Y"
"CML62100",0,"N","Y"
"CML90888",0,"N","Y"
"CRK2725",0,"S","Y"
"CRK5340",0,"N","Y"
"CRK9800",0,"N","Y"
"DACGM7LR",0,"N","Y"
"FRK855712",0,"N","Y"
"TIP244580",0,"N","Y"
"WHE156757",0,"N","Y"
"ZSS5227119980",8,"S","Y"
"LYM7631737",11,"S","Y"
"PST12TAC",20,"S","Y"
"PSTTPK2245",24,"S","Y"
"ATIA1101005",0,"N","Y"
"ATIA1101174",0,"N","Y"
"ATIA1101451",0,"N","Y"
"ATIA1101461",0,"N","Y"
"ATIA1201196",0,"N","Y"
"ATIA1301286",0,"N","Y"
"ATIA1401174",0,"N","Y"
"ATIA2101029",0,"N","Y"
"ATIA2201017",0,"N","Y"
"ATIA2201222",0,"N","Y"
"ATIA2301297",0,"N","Y"
"ATIA5101018",0,"N","Y"
"ATIA5101629",0,"N","Y"
"ATIA5101661",0,"N","Y"
"ATIA5102381",0,"N","Y"
"CRMLG405HS",0,"N","Y"
"CRMLG436S",0,"N","Y"
"CRMLG617S",0,"N","Y"
"TRJAC32002",0,"N","Y"
"TRJHK111Y",0,"N","Y"
"TRJRM08G",0,"S","Y"
"BCY31002",0,"N","Y"
"BCY35561",0,"N","Y"
"CMM13401B1",0,"N","Y"
"CMM22AFC5D",0,"N","Y"
"CMM22BA64D",0,"N","Y"
"CMM22D1C0A",0,"N","Y"
"CMM38CA65F",0,"N","Y"
"CMM38DA573",0,"N","Y"
"CMM55CA54E",0,"N","Y"
"OTS40169MM",0,"N","Y"
"OTSIP904COP",0,"N","Y"
"OTSIPC20",0,"N","Y"
"OTSIPC40",0,"N","Y"
"DACWIN17LR",9,"S","Y"
"SMI50413",0,"N","Y"
"SUNCSPR3932",0,"N","Y"
"SUNSM1558",0,"N","Y"
"TEX01839",2,"S","Y"
"TEX15158",0,"N","Y"
"TRUBC999H9",0,"N","Y"
"TRUTG5915L",0,"N","Y"
"TRUTG76CB",0,"N","Y"
"TRUTG999T2L",0,"N","Y"
"TRUTG999T2Y",0,"N","Y"
"TRUTG999T5X",0,"N","Y"
"WARM666208",0,"N","Y"
"ZIP40298",0,"N","Y"
"TIM10223C",0,"N","Y"
"TIM10224C16",0,"N","Y"
"TIM201",0,"N","Y"
"TIM204",0,"N","Y"
"TIM303",0,"N","Y"
"TIM307",0,"N","Y"
"TIM501",0,"N","Y"
"TIM667S",7,"S","Y"
"TIM870",0,"N","Y"
"EAREP3ORLPR",0,"N","Y"
"EAREP7BKMPR",0,"N","Y"
"EAREP7BKSPRBULK",0,"N","Y"
"EAREP7ORMPRBULK",0,"N","Y"
"EAREP7SPR",0,"N","Y"
"UMX2130327",0,"N","Y"
"UMX2166160",0,"N","Y"
"UMX2166460",0,"N","Y"
"UMX2244010",0,"N","Y"
"UMX2244030",5,"S","Y"
"UMX2252063",0,"N","Y"
"UMX2252209",0,"N","Y"
"UMX2252298",0,"N","Y"
"UMX2252515",0,"N","Y"
"UMX2253002",0,"N","Y"
"UMX2254511",0,"N","Y"
"UMX2255508",0,"N","Y"
"UMX2261024",0,"N","Y"
"UMX2272542",6,"S","Y"
"UMX2274021",0,"N","Y"
"UMX2274027",0,"N","Y"
"UMX2278035",4,"S","Y"
"UMX2278412",0,"N","Y"
"UMX2279301",0,"N","Y"
"UMX2279512",0,"N","Y"
"UMX2300571",0,"N","Y"
"UMX2317374",0,"N","Y"
"UMX2317377",0,"N","Y"
"HOG22012",4,"S","Y"
"CAS00038",0,"N","Y"
"CAS00059",0,"N","Y"
"CAS00346",0,"N","Y"
"CAS00348",0,"N","Y"
"CAS00980",0,"N","Y"
"CAS05130",0,"N","Y"
"CAS06235",0,"N","Y"
"CAS07063",0,"N","Y"
"CAS07258",0,"N","Y"
"CAS08053",0,"N","Y"
"CAS08853",0,"N","Y"
"CAS09398",0,"N","Y"
"CAS10398",0,"N","Y"
"CAS10534",0,"N","Y"
"CAS11868",0,"N","Y"
"CAS11927",0,"N","Y"
"CAS13003",0,"N","Y"
"CAS15707",0,"N","Y"
"CAS15737",0,"N","Y"
"CAS17910",0,"N","Y"
"CAS18334",0,"N","Y"
"CAS20114",0,"N","Y"
"CAS28700",0,"N","Y"
"CAS30024",0,"N","Y"
"CAS30113",0,"N","Y"
"CAS32067",0,"N","Y"
"CAS50146",0,"N","Y"
"CAS50165",0,"N","Y"
"CAS50170",0,"N","Y"
"CAS58148",0,"N","Y"
"CAS60180",0,"N","Y"
"CAS62709",0,"N","Y"
"CAS63008M",0,"N","Y"
"CAS63046M",0,"N","Y"
"CAS79400",0,"N","Y"
"MADMD190",0,"N","Y"
"MADMD380",0,"N","Y"
"FLR4127307",0,"N","Y"
"FLR43100060500S",0,"N","Y"
"DIA1361",0,"N","Y"
"PRI109",0,"N","Y"
"PRI1223",0,"N","Y"
"PRI1226",0,"N","Y"
"PRI159",0,"N","Y"
"PRI217W",0,"N","Y"
"PRI321",0,"N","Y"
"PRI355",0,"N","Y"
"PRI361",0,"N","Y"
"PRI41081",0,"N","Y"
"PRI42141",0,"N","Y"
"PRI46091",0,"N","Y"
"PRI49051",0,"N","Y"
"PRI58707",0,"N","Y"
"PRI60088",0,"N","Y"
"PRI6015",0,"N","Y"
"PRI6225",0,"N","Y"
"PRI6229",0,"N","Y"
"PRI62710",0,"N","Y"
"PRI6372",0,"N","Y"
"PRI65101",0,"N","Y"
"PRI6553",0,"N","Y"
"PRI65701",0,"N","Y"
"PRI668",0,"N","Y"
"PRI6775",0,"N","Y"
"PRI6914",0,"N","Y"
"PRI730",0,"N","Y"
"PRI805",0,"N","Y"
"PRI877",0,"N","Y"
"PRI938",0,"N","Y"
"BRN62202",0,"N","Y"
"BRN63301",0,"N","Y"
"CZM00210",0,"N","Y"
"EOT10003800001",0,"N","Y"
"MOS90018",0,"N","Y"
"MOS90021",0,"N","Y"
"MOS95214",0,"N","Y"
"MOS95218",0,"N","Y"
"OBDOB1082BLK",0,"N","Y"
"RADJR4P41CS",0,"N","Y"
"RADOB0111CS",0,"N","Y"
"RADSJ013ZGS2X",0,"N","Y"
"RADSJ013ZGS5X",0,"N","Y"
"RADST11NPOS4X",0,"N","Y"
"RADSV243ZGMML",0,"N","Y"
"RADSV62ZG4X",0,"N","Y"
"RADSV6GS",0,"N","Y"
"RADSV8PVGM3X",0,"N","Y"
"RADVG8T52BX",0,"N","Y"
"TAPTIM84203ABL",0,"N","Y"
"TROSBUTLWK00TT00",0,"N","Y"
"TROSMAG1RD30BT00",0,"N","Y"
"TROSSLIVTAWNBT00",0,"N","Y"
"HEV11137",0,"N","Y"
"HEV20010",0,"N","Y"
"HEV20030",0,"N","Y"
"HEV20067",0,"N","Y"
"HEV20087",0,"N","Y"
"HEV20090",0,"N","Y"
"HEV20106",0,"N","Y"
"HEV20275",10,"S","Y"
"HEV31235",0,"N","Y"
"HEV32003",45,"S","Y"
"HEV36888",10,"S","Y"
"HEV41049",0,"N","Y"
"HEV42049",10,"S","Y"
"HEV42234",0,"N","Y"
"HEV43006",0,"N","Y"
"HEV560126",0,"N","Y"
"HEV670124",0,"N","Y"
"HEV670127",0,"N","Y"
"HEV82124",0,"N","Y"
"HEV82127",0,"N","Y"
"MOJHW2111",10,"S","Y"
"MOJHW2307",0,"N","Y"
"MOJHW4210",0,"N","Y"
